symbol,company,name,role,source_url
4322,Retal Urban Development Co.,SNB Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1565293
6014,Alamar Foods Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1572058
6014,Alamar Foods Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1572058
6014,Alamar Foods Co.,HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1572058
6014,Alamar Foods Co.,HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1572058
6014,Alamar Foods Co.,Al Rajhi Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/alamar-foods-announces-the-results-of-the-offering-period-for-individual-investors-xjrsi4uu
6014,Alamar Foods Co.,Riyad Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/alamar-foods-announces-the-results-of-the-offering-period-for-individual-investors-xjrsi4uu
6014,Alamar Foods Co.,Saudi National Bank (SNB),receiving_agent,https://www.zawya.com/en/press-release/companies-news/alamar-foods-announces-the-results-of-the-offering-period-for-individual-investors-xjrsi4uu
2282,Naqi Water Co.,AlJazira Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1576698
2282,Naqi Water Co.,AlJazira Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1576698
2282,Naqi Water Co.,AlJazira Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1576698
2282,Naqi Water Co.,AlJazira Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1576698
2282,Naqi Water Co.,Bank AlJazira,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1576698
2282,Naqi Water Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1576698
2381,Arabian Drilling Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,SNB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,Goldman Sachs Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,SNB Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,Goldman Sachs Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1596898
2381,Arabian Drilling Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1595096
2381,Arabian Drilling Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1595096
2381,Arabian Drilling Co.,Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1595096
7204,Perfect Presentation for Commercial Services Co.,Saudi Fransi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Saudi Fransi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Saudi Fransi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1593748
7204,Perfect Presentation for Commercial Services Co.,Arab National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1593748
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),HSBC Saudi Arabia,financial_advisor,https://www.arabnews.com/node/2193651/business-economy
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Riyad Capital,financial_advisor,https://www.arabnews.com/node/2193651/business-economy
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Riyad Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),SABB,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Saudi National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1597267
2083,The Power and Water Utility Company for Jubail and Yanbu (MARAFIQ),Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1597267
6015,Americana Restaurants International PLC,SNB Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,SNB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,FAB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Goldman Sachs,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Morgan Stanley,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,EFG Hermes,underwriter,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,SNB (Saudi National Bank),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Alinma Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1599190
6015,Americana Restaurants International PLC,Arab National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1599190
4142,Riyadh Cables Group Co.,Riyad Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1604963
4142,Riyadh Cables Group Co.,Riyad Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1604963
4142,Riyadh Cables Group Co.,Riyad Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1604963
4142,Riyadh Cables Group Co.,Riyad Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1604033
4142,Riyadh Cables Group Co.,EFG Hermes,bookrunner,https://gulfnews.com/business/corporate-news/efg-hermes-completes-listing-of-saudi-based-riyadh-cables-groups-sar-14-billion-ipo-on-the-saudi-exchange-1.1671516535968
4142,Riyadh Cables Group Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1604033
4142,Riyadh Cables Group Co.,Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1604033
4142,Riyadh Cables Group Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1604033
4142,Riyadh Cables Group Co.,Arab National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1604033
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Saudi Fransi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1606937
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1606937
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Saudi Fransi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1606937
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Saudi Fransi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1606937
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1606915
4192,Al-Saif Stores for Development & Investment Co. (Alsaif Gallery),Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1606915
2223,Saudi Aramco Base Oil Co. (Luberef),SNB Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1610401
2223,Saudi Aramco Base Oil Co. (Luberef),SNB Capital,financial_advisor,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),HSBC Saudi Arabia,financial_advisor,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Citigroup Saudi Arabia,financial_advisor,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Morgan Stanley Saudi Arabia,financial_advisor,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),SNB Capital,bookrunner,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),HSBC Saudi Arabia,bookrunner,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Citigroup Saudi Arabia,bookrunner,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Morgan Stanley Saudi Arabia,bookrunner,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),SNB Capital,underwriter,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),HSBC Saudi Arabia,underwriter,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Citigroup Saudi Arabia,underwriter,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Morgan Stanley Saudi Arabia,underwriter,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Saudi National Bank (SNB),receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Alrajhi Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Riyad Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Alinma Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Arab National Bank (ANB),receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Saudi Investment Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Bank Albilad,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Banque Saudi Fransi,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),SABB,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Meem (Gulf International Bank),receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
2223,Saudi Aramco Base Oil Co. (Luberef),Bank Aljazira,receiving_agent,https://www.zawya.com/en/press-release/companies-news/saudi-aramco-base-oil-company-luberef-announces-the-results-of-the-subscription-period-for-individual-investors-kzi8xhzq
1833,Al Mawarid Manpower Co.,AlJazira Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1636507
1833,Al Mawarid Manpower Co.,AlJazira Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1636507
1833,Al Mawarid Manpower Co.,AlJazira Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1636507
1833,Al Mawarid Manpower Co.,AlJazira Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1636507
1833,Al Mawarid Manpower Co.,Bank AlJazira,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1636507
1833,Al Mawarid Manpower Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1636507
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1649273
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),J.P. Morgan Saudi Arabia Company,financial_advisor,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Saudi Fransi Capital,financial_advisor,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),AlRajhi Capital,bookrunner,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),J.P. Morgan Saudi Arabia Company,bookrunner,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Saudi Fransi Capital,bookrunner,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),AlRajhi Capital,underwriter,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),J.P. Morgan Saudi Arabia Company,underwriter,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Saudi Fransi Capital,underwriter,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-final-offer-price-ydl8wbpg
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Al Rajhi Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-results-of-the-subscription-period-for-individual-investors-n1c8lke5
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Banque Saudi Fransi,receiving_agent,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-results-of-the-subscription-period-for-individual-investors-n1c8lke5
4015,Jamjoom Pharmaceuticals Factory Co. (Jamjoom Pharma),Saudi National Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/jamjoom-pharmaceuticals-factory-company-announces-results-of-the-subscription-period-for-individual-investors-n1c8lke5
4082,Morabaha Marina Financing Company,Albilad Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1648807
4082,Morabaha Marina Financing Company,Albilad Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1648807
4082,Morabaha Marina Financing Company,Albilad Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1648807
4082,Morabaha Marina Financing Company,Albilad Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1648807
4082,Morabaha Marina Financing Company,Bank Albilad,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1646940
4082,Morabaha Marina Financing Company,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1646940
4082,Morabaha Marina Financing Company,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1646940
4082,Morabaha Marina Financing Company,Alinma Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1646940
2283,First Milling Co. (First Mills),SNB Capital Company,financial_advisor,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),SNB Capital Company,lead_manager,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),SNB Capital Company,bookrunner,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),SNB Capital Company,underwriter,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),GIB Capital,underwriter,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),Saudi National Bank,receiving_agent,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),AlRajhi Bank,receiving_agent,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
2283,First Milling Co. (First Mills),Alinma Bank,receiving_agent,https://cma.gov.sa/en/Market/Prospectuses/Documents/FMCPro.pdf
4262,Lumi Rental Co.,Saudi Fransi Capital,financial_advisor,https://www.zawya.com/en/business/lumi-rental-company-announces-the-final-offer-price-for-its-ipo-on-the-main-market-of-the-saudi-exchange-egdfd71e
4262,Lumi Rental Co.,Saudi Fransi Capital,lead_manager,https://www.zawya.com/en/business/lumi-rental-company-announces-the-final-offer-price-for-its-ipo-on-the-main-market-of-the-saudi-exchange-egdfd71e
4262,Lumi Rental Co.,Saudi Fransi Capital,underwriter,https://www.zawya.com/en/business/lumi-rental-company-announces-the-final-offer-price-for-its-ipo-on-the-main-market-of-the-saudi-exchange-egdfd71e
4262,Lumi Rental Co.,Saudi Fransi Capital,bookrunner,https://www.zawya.com/en/business/lumi-rental-company-announces-the-final-offer-price-for-its-ipo-on-the-main-market-of-the-saudi-exchange-egdfd71e
4262,Lumi Rental Co.,EFG Hermes,bookrunner,https://www.zawya.com/en/business/lumi-rental-company-announces-the-final-offer-price-for-its-ipo-on-the-main-market-of-the-saudi-exchange-egdfd71e
2382,ADES Holding Co.,SNB Capital Company,lead_manager,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Arab National Bank (ANB),receiving_agent,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Alrajhi Bank,receiving_agent,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Riyad Bank,receiving_agent,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,The Saudi National Bank (SNB),receiving_agent,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,EFG Hermes KSA,financial_advisor,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Goldman Sachs Saudi Arabia,financial_advisor,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,J.P. Morgan Saudi Arabia,financial_advisor,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,EFG Hermes KSA,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Goldman Sachs Saudi Arabia,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,J.P. Morgan Saudi Arabia,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,SNB Capital,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,GIB Capital,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,HSBC Saudi Arabia,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Al Rajhi Capital,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Saudi Fransi Capital,bookrunner,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,EFG Hermes KSA,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Goldman Sachs Saudi Arabia,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,J.P. Morgan Saudi Arabia,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,SNB Capital,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,GIB Capital,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,HSBC Saudi Arabia,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Al Rajhi Capital,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
2382,ADES Holding Co.,Saudi Fransi Capital,underwriter,https://ipo.adesgroup.com/documents/Individual_Subscriber_Subscription_Results_Press_Release_ADES_Holding_Co_EN.pdf
4263,SAL Saudi Logistics Services Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1677575
4263,SAL Saudi Logistics Services Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1677575
4263,SAL Saudi Logistics Services Co.,HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1677575
4263,SAL Saudi Logistics Services Co.,HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1677575
4263,SAL Saudi Logistics Services Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1676045
4263,SAL Saudi Logistics Services Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1676045
4263,SAL Saudi Logistics Services Co.,Arab National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1676045
4263,SAL Saudi Logistics Services Co.,Saudi National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1676045
4263,SAL Saudi Logistics Services Co.,Saudi Awwal Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1676045
4072,MBC Group Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,J.P. Morgan Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,J.P. Morgan Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,J.P. Morgan Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,SNB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,SNB Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1693142
4072,MBC Group Co.,SNB Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1693142
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Aldukheil Financial Group,financial_advisor,https://www.agbi.com/finance/2024/01/avalon-pharma-to-float-30-in-ipo-on-saudi-exchange/
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Aldukheil Financial Group,bookrunner,https://www.agbi.com/finance/2024/01/avalon-pharma-to-float-30-in-ipo-on-saudi-exchange/
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Alinma Investment Company,lead_manager,https://www.agbi.com/finance/2024/01/avalon-pharma-to-float-30-in-ipo-on-saudi-exchange/
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Alinma Investment Company,underwriter,https://english.mubasher.info/news/4244795/Avalon-Pharma-unveils-IPO-for-Tadawul-listing/
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Alinma Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1701277
